ID,song_name,song_singer,song_url,song_comment_num,song_play_num,album_name,album_url,album_score,album_language,album_date,album_genre
697,Time for Yourself,Earlimart,http://www.xiami.com/song/b4Qq2b3962,154,475468,Hymn and Her,https://www.xiami.com/album/172162,8.9,英语,2008年07月01日,无
698,暗河,冯佳界,http://www.xiami.com/song/mQNiUO525a6,492,1054113,暗河,https://www.xiami.com/album/1514994289,9.8,国语,2014年11月03日,无
699,Unreachable,Robert J. P. Oberg,http://www.xiami.com/song/bf0wJhs2efd9,223,199308,Lu,https://www.xiami.com/album/466985,9.4,英语,2011年01月13日,无
700,Your Love Is a Song,Switchfoot,http://www.xiami.com/song/bCk8lqy4b291,261,356709,Hello Hurricane,https://www.xiami.com/album/353280,8.8,英语,2009年11月10日,基督摇滚 Christian Rock
701,故乡,许巍,http://www.xiami.com/song/kbcHcb1f8,1049,4315448,珍藏许巍作品全集,https://www.xiami.com/album/5218,9.6,国语,2004年12月01日,无
702,我爱的人,林宥嘉,http://www.xiami.com/song/kcvFc2bdd,1325,3291857,星光同学会,https://www.xiami.com/album/32862,9.1,国语,2007年06月08日,国语流行 Mandarin Pop
703,suiren,a_hisa,http://www.xiami.com/song/xLwi01c176b,399,848743,shizuku,https://www.xiami.com/album/495147,9.5,日语,2012年02月07日,无
704,Where You Stand,Travis,http://www.xiami.com/song/mQF4cs61ef7,298,542325,Where You Stand,https://www.xiami.com/album/464272541,9.0,英语,2013年08月19日,流行摇滚 Pop Rock
705,Iridescent,Linkin Park,http://www.xiami.com/song/xLty2na0744,747,1555846,Iridescent,https://www.xiami.com/album/437260,9.1,英语,2011年05月27日,新金属 Nu Metal
706,我爱他,丁当,http://www.xiami.com/song/xLpehi9babe,1384,9616736,夜猫,https://www.xiami.com/album/348408,8.8,国语,2009年09月29日,国语流行 Mandarin Pop
707,无耻之徒,金玟岐,http://www.xiami.com/song/xL9O8Na3729,618,1869514,完美世界,https://www.xiami.com/album/523792755,9.2,国语,2015年03月19日,国语流行 Mandarin Pop
708,万圣,鲸鱼马戏团,http://www.xiami.com/song/mQMUII5c1ff,272,247657,鲸鱼马戏团 Vol.1,https://www.xiami.com/album/1814380641,9.6,国语,2014年10月27日,极简主义 Minimalism
709,Try,P!nk,http://www.xiami.com/song/8GjkrAfdbb3,1240,4503386,Try,https://www.xiami.com/album/541645,9.5,英语,2012年09月11日,欧美流行 Western Pop
710,You and Me,Lifehouse,http://www.xiami.com/song/emuuA2df04,147,372866,Lifehouse,https://www.xiami.com/album/110718,9.1,英语,2005年03月22日,后垃圾摇滚 Post-Grunge
711,Wings,Birdy,http://www.xiami.com/song/xL1xWNdf596,955,1802170,Fire Within,https://www.xiami.com/album/1674479720,9.3,英语,2013年09月16日,欧美流行 Western Pop
712,This Is How I Disappear,My Chemical Romance,http://www.xiami.com/song/b4ENwd0209,47,63549,The Black Parade,https://www.xiami.com/album/168709,9.6,英语,2006年10月24日,流行朋克 Pop Punk
713,Miss America,James Blunt,http://www.xiami.com/song/mQG34wbddd8,64,318339,Moon Landing,https://www.xiami.com/album/2076066643,9.4,英语,2013年10月21日,流行摇滚 Pop Rock
714,When I Find Love Again,James Blunt,http://www.xiami.com/song/xL75tXa06b0,257,871892,When I Find Love Again,https://www.xiami.com/album/1014666925,9.2,英语,2014年10月31日,流行摇滚 Pop Rock
715,Whole,Rixton,http://www.xiami.com/song/mQLRs3a824f,14,15763,The Giver: Music Collection,https://www.xiami.com/album/1006090960,9.1,英语,2014年08月05日,原声 Soundtrack
716,嘿! 关于爱,阿肆,http://www.xiami.com/song/mQQ7UX57c17,818,2901612,嘿! 关于爱,https://www.xiami.com/album/1436350132,8.5,国语,2015年07月09日,独立流行 Indie Pop
717,Intro,偷喜办,http://www.xiami.com/song/8GoxFQf300e,100,59275,Stolen Joy,https://www.xiami.com/album/192219479,8.9,国语,2014年02月13日,迷幻民谣 Psychedelic Folk
718,Hey Daydreamer,Neil Halstead,http://www.xiami.com/song/xLxZGcdc7f8,47,259102,Palindrome Hunches,https://www.xiami.com/album/537598,9.0,英语,2012年09月11日,根源唱作人 Singer-Songwriter
719,只为灿烂的瞬间,丝绒公路,http://www.xiami.com/song/xLvBBoa65f4,188,278828,On The Road,https://www.xiami.com/album/483868,9.2,国语,2011年08月11日,硬摇滚 Hard Rock
720,Palace,The Antlers,http://www.xiami.com/song/mQJLxU89cb9,67,115642,Familiars,https://www.xiami.com/album/1896319991,9.0,英语,2014年06月17日,独立摇滚 Indie Rock
721,看得最远的地方,张韶涵,http://www.xiami.com/song/xLpeh5b380e,376,903558,第5季,https://www.xiami.com/album/346394,8.5,国语,2009年09月25日,国语流行 Mandarin Pop
722,Play It Again,Luke Bryan,http://www.xiami.com/song/8GmnQRee9fa,48,348711,Crash My Party,https://www.xiami.com/album/772213963,9.0,英语,2013年08月13日,当代乡村 Contemporary Country
723,Of the Night,Bastille,http://www.xiami.com/song/b1qartz42534,328,687692,Bad Blood,https://www.xiami.com/album/563768,9.1,英语,2013年03月04日,无
724,最重要的小事,五月天,http://www.xiami.com/song/jX9Hd6a38,1749,5093516,为爱而生,https://www.xiami.com/album/15627,9.7,国语,2006年12月28日,国语流行 Mandarin Pop
725,Radio Protector ,65daysofstatic,http://www.xiami.com/song/P4gd91c28,539,380253,One Time for All Time,https://www.xiami.com/album/186059,9.1,英语,2006年10月17日,后摇 Post-Rock
726,Pieces,Sum 41,http://www.xiami.com/song/OI838742c,1388,2912164,Chuck,https://www.xiami.com/album/169065,9.5,英语,2004年10月12日,流行朋克 Pop Punk
727,Rust Inside ,惘闻,http://www.xiami.com/song/OQAb543ac,575,357997,IV,https://www.xiami.com/album/171499,9.4,国语,2008年05月17日,摇滚 Rock & Roll
728,Mining in the Rain,Colleen,http://www.xiami.com/song/eoOgV32e55,78,92377,The Golden Morning Breaks,https://www.xiami.com/album/224896,8.8,英语,2005年05月24日,后摇 Post-Rock
729,City of Twilight,Raujika,http://www.xiami.com/song/JANgB11ea45,509,928997,Fairy tale,https://www.xiami.com/album/389942,9.4,日语,2010年07月07日,爵士说唱 Jazz Rap
730,晚安,丢火车乐队,http://www.xiami.com/song/8GxZKce2c99,1524,2028481,晚安,https://www.xiami.com/album/2100207488,8.7,国语,2015年09月25日,国语流行 Mandarin Pop
731,Rain In The Ashtray,Mooncake,http://www.xiami.com/song/bA26Vb1661,192,115578,Lagrange Points,https://www.xiami.com/album/312683,9.3,英语,2008年05月10日,无
732,Writing's On the Wall,Sam Smith,http://www.xiami.com/song/xLC5gMb6292,1820,3051956,Writing's On the Wall,https://www.xiami.com/album/2100193966,9.2,英语,2015年09月25日,欧美流行 Western Pop
733,Don't Be Afraid,铁阳,http://www.xiami.com/song/xL7Wupc37b0,186,473246,发光的海,https://www.xiami.com/album/1823733143,9.2,国语,2015年03月17日,国语流行 Mandarin Pop
734,Love Lost...Love Found,David Lanz,http://www.xiami.com/song/fAYAi3daf8,772,1404735,Finding Paradise,https://www.xiami.com/album/231182,9.1,英语,2002年01月29日,器乐独奏 Solo Instrumental
735,给自己的歌 (Live),纵贯线,http://www.xiami.com/song/mQ7yqM73455,343,887133,Live in Taipei 出发/终点站,https://www.xiami.com/album/416039,9.7,国语,2010年12月03日,无
736,君と僕,松井祐貴,http://www.xiami.com/song/mQDMUV52358,166,364987,For you...,https://www.xiami.com/album/555238,9.6,日语,2011年12月07日,无
737,望,郝云,http://www.xiami.com/song/xLCU6Qb6c32,220,409658,望,https://www.xiami.com/album/2100204388,8.4,国语,2015年09月22日,城市民谣 Urban Folk
738,Leave Your Lover,Sam Smith,http://www.xiami.com/song/mQLjuPeb3b4,265,1170756,In The Lonely Hour,https://www.xiami.com/album/388884634,9.4,英语,2014年06月17日,流行灵魂乐 Pop Soul
739,風のとおり道,AUN Jクラシックオーケストラ,http://www.xiami.com/song/mQ4eKj69eb3,310,486393,和楽器でジブリ!!,https://www.xiami.com/album/348237,9.5,日语,2008年12月17日,无
740,Love Somebody,Maroon 5,http://www.xiami.com/song/mQBHMR6a6fc,374,1837146,Overexposed,https://www.xiami.com/album/506174,9.2,英语,2012年06月20日,欧美流行 Western Pop
741,灰鹱望海,沼泽,http://www.xiami.com/song/8GmMvJf2089,12,26716,远,https://www.xiami.com/album/578459130,9.4,国语,2013年09月11日,摇滚 Rock & Roll
742,Indiana,Jon McLaughlin,http://www.xiami.com/song/PlUX5a05c,121,377712,Indiana,https://www.xiami.com/album/178994,8.9,英语,2007年05月01日,无
743,I Will Remember,Train,http://www.xiami.com/song/8GrKysed681,5,14881,Bulletproof Picasso,https://www.xiami.com/album/405408606,8.8,英语,2014年09月16日,流行摇滚 Pop Rock
744,Goodbye My Lover,James Blunt,http://www.xiami.com/song/b4EBcabe3c,1006,1581122,Back to Bedlam,https://www.xiami.com/album/168660,9.5,英语,2004年10月11日,流行摇滚 Pop Rock
745,To Approach The Vivian Girls,The Calm Blue Sea,http://www.xiami.com/song/mQD3qj93175,82,26931,Arrivals and Departures,https://www.xiami.com/album/547840,9.1,英语,2012年10月09日,无
746,さよならさよなら,Kotomi,http://www.xiami.com/song/xLw6Nbc162d,105,142264,Next School,https://www.xiami.com/album/504274,9.3,日语,2012年03月28日,无
747,Flower Dance,DJ OKAWARI,http://www.xiami.com/song/xLrUEkb2482,361,707064,Libyus Music Sound History 2004-2010 Mixed by DJ OKAWARI,https://www.xiami.com/album/405956,9.6,日语,2010年09月29日,爵士说唱 Jazz Rap
748,Sakura Memory,Otokaze,http://www.xiami.com/song/mQAuAU75e48,169,413668,World Peace,https://www.xiami.com/album/437920,9.4,英语,2011年04月21日,爵士说唱 Jazz Rap
749,Lucid Truth,Blackmill,http://www.xiami.com/song/bqvlOiI39d39,309,414984,Miracle,https://www.xiami.com/album/511289,9.5,英语,2011年11月21日,无
750,Amy,Green Day,http://www.xiami.com/song/JAUyI62048e,236,212253,¡Dos!,https://www.xiami.com/album/523379,8.5,英语,2012年11月13日,流行朋克 Pop Punk
751,Missing You,Rock City,http://www.xiami.com/song/U5DqhI2cda4,217,798568,Songs That We Wrote,https://www.xiami.com/album/499496,8.3,英语,2012年03月07日,无
752,Farewell,Rosie Thomas,http://www.xiami.com/song/f82HE3f014,139,598862,When We Were Small,https://www.xiami.com/album/169676,9.1,英语,2002年01月22日,民谣流行 Folk Pop
753,Brutal Love,Green Day,http://www.xiami.com/song/mQEbDE4c3a5,117,100293,¡Tré!,https://www.xiami.com/album/524640,9.0,英语,2012年12月11日,流行朋克 Pop Punk
754,你看到的我是蓝色的,李霄云,http://www.xiami.com/song/JAMUuC21250,1227,3896077,你看到的我是蓝色的,https://www.xiami.com/album/386018,8.8,国语,2010年07月07日,国语流行 Mandarin Pop
755,Let It Be,The Beatles,http://www.xiami.com/song/KkDH83e3f,2000,3578582,Let It Be,https://www.xiami.com/album/50341,9.5,英语,1970年05月08日,默西之声 Merseybeat
756,I'm Sorry,Monta,http://www.xiami.com/song/ODUy91ce9,1154,2326113,Where Circles Begin,https://www.xiami.com/album/167788,8.9,英语,2005年08月08日,无
757,云,卡奇社,http://www.xiami.com/song/mQOcWg74813,1517,6915868,自在,https://www.xiami.com/album/1021909911,9.4,国语,2015年03月09日,独立流行 Indie Pop
758,We Found Love,Rihanna,http://www.xiami.com/song/bf0wKic3284c,1168,5445456,We Found Love,https://www.xiami.com/album/467327,9.3,英语,2011年09月22日,欧美流行 Western Pop
759,兰惜,小爱的妈,http://www.xiami.com/song/xLzU62b2be1,38,159459,兰惜,https://www.xiami.com/album/462452018,8.7,国语,2012年02月22日,无
760,"Kinderspiel, Pt. 1",Of the Vine,http://www.xiami.com/song/b1pTOQ7ac959,79,16272,Of the Vine,https://www.xiami.com/album/490690,9.1,其他,2010年12月17日,无
761,Forever at Your Feet ,Oh Susanna,http://www.xiami.com/song/emIcI33530,1546,4014519,Sleepy Little Sailor,https://www.xiami.com/album/172696,9.1,英语,2001年05月01日,民谣流行 Folk Pop
762,秋,FLOWER FLOWER,http://www.xiami.com/song/mQMwPZ5518f,335,425724,秋,https://www.xiami.com/album/1409645309,9.7,日语,2014年08月30日,无
763,小王子的旅,王小熊猫,http://www.xiami.com/song/mQRuPa4e99a,14,9527,孤独的梦想家,https://www.xiami.com/album/2100188528,8.5,国语,2015年08月31日,国语流行 Mandarin Pop
764,When I Was a Pedant Clerk,Windsor Airlift,http://www.xiami.com/song/Va687ed06,258,175307,Hotels,https://www.xiami.com/album/322265,9.5,英语,2005年11月30日,无
765,A Lovely Wedding - Snow and Sky,Windsor Airlift,http://www.xiami.com/song/bAXYRb2049,269,103546,Hotels,https://www.xiami.com/album/322265,9.5,英语,2005年11月30日,无
766,Charlie's Last Letter,Michael Brook,http://www.xiami.com/song/xLyfxccdea3,100,57281,The Perks of Being a Wallflower (Original Motion Picture Soundtrack),https://www.xiami.com/album/539541,9.4,英语,2012年09月18日,原声 Soundtrack
767,独角戏,许茹芸,http://www.xiami.com/song/kactbd9f0,1419,11400122,茹此精彩13首,https://www.xiami.com/album/12584,9.5,国语,1997年11月14日,国语流行 Mandarin Pop
768,letter song,ヲタみん,http://www.xiami.com/song/mQEP75659e1,1005,1508505,letter song,https://www.xiami.com/album/661503772,9.9,日语,2010年02月20日,无
769,We Are Here,Alicia Keys,http://www.xiami.com/song/8Gs2SH1ba8b,89,614528,We Are Here,https://www.xiami.com/album/1510711522,8.9,英语,2014年09月15日,当代节奏布鲁斯 Contemporary R&B
770,欢沁,林海,http://www.xiami.com/song/VwX14914,2000,3342601,琵琶相,https://www.xiami.com/album/2649,9.6,其他,2003年06月01日,轻音乐 Easy Listening
771,Blessing,茶理理,http://www.xiami.com/song/xL94iVc9155,180,174294,La Vanille,https://www.xiami.com/album/1424056425,9.9,英语,2014年01月01日,无
772,secret base ~君がくれたもの~ (10 years after Ver.),茅野愛衣,http://www.xiami.com/song/mQ8ylz4e2ad,2000,4869926,secret base～君がくれたもの～,https://www.xiami.com/album/436797,9.8,日语,2011年04月27日,无
773,Alternative Ending,Our Last Hope Lost Hope,http://www.xiami.com/song/xLo05Pac288,12,6491,Our Last Hope Lost Hope ,https://www.xiami.com/album/336123,9.4,其他,2010年04月20日,无
774,Speakerphone,Rixton,http://www.xiami.com/song/mQMFsb5a525,39,82856,Let the Road,https://www.xiami.com/album/1611453086,8.9,英语,2015年03月03日,欧美流行 Western Pop
775,剑网三·非鱼,五色石南叶,http://www.xiami.com/song/mQHqOm608fb,91,228615,剑网三·非鱼,https://www.xiami.com/album/1982455863,9.8,国语,2013年07月13日,无
776,Satellites ,Tunturia,http://www.xiami.com/song/fFdqI4071d,186,87736,MAPS  ,https://www.xiami.com/album/328811,9.5,英语,2007年05月03日,无
777,Closer to Home,The Severely Departed,http://www.xiami.com/song/crpZKecfa3,254,119794,The Severely Departed,https://www.xiami.com/album/328815,9.5,英语,2007年05月09日,无
778,冬～月雫～,α·Pav,http://www.xiami.com/song/JASSwG21661,59,121918,春夏秋冬・続,https://www.xiami.com/album/513081,9.5,其他,2012年05月10日,无
779,You Could Be Happy,Snow Patrol,http://www.xiami.com/song/emUk232a98,175,311039,Eyes Open,https://www.xiami.com/album/176973,9.3,英语,2006年05月01日,流行摇滚 Pop Rock
780,Secrets AMFB Onerepublic,Bryson Andres,http://www.xiami.com/song/xLx0zFb8e91,986,1703871,Time Machine (Part 1),https://www.xiami.com/album/524562,9.5,英语,2012年01月24日,无
781,Why Don't You Get a Job?,The Offspring,http://www.xiami.com/song/LkTD4e504,564,337641,Americana,https://www.xiami.com/album/55733,9.0,英语,1998年11月10日,朋克 Punk Rock
782,Arne,Haruka Nakamura,http://www.xiami.com/song/RcIG8a64a,1426,1468653,grace,https://www.xiami.com/album/225649,9.4,英语,2008年04月15日,氛围音乐 Ambient
783,Around 4....4.30,Antennas to Heaven,http://www.xiami.com/song/8GjyNbf22d1,83,31879,You Have 6 Weeks to Destroy Everything,https://www.xiami.com/album/547101,9.7,英语,2011年09月12日,无
784,"In Another Life, When We Are Cats",Maybeshewill,http://www.xiami.com/song/U2Qu6f891,163,60456,Japanese Spy Transcript,https://www.xiami.com/album/308275,9.0,英语,2006年08月07日,后摇 Post-Rock
785,Mariana,Childs,http://www.xiami.com/song/cWzxl21489,2000,1985460,Yui,https://www.xiami.com/album/313298,9.6,英语,2006年10月02日,智能舞曲 IDM
786,(un)told Prejudices,French Teen Idol,http://www.xiami.com/song/bAyJWd8de2,107,31770,French Teen Idol,https://www.xiami.com/album/311549,9.2,英语,2005年05月29日,无
787,A Footprint Of Feelings ,Moonlit Sailor,http://www.xiami.com/song/UVI78d876,535,576259,A footprint of feelings,https://www.xiami.com/album/320824,9.4,英语,2008年01月01日,后摇 Post-Rock
788,Happy,Marina and the Diamonds,http://www.xiami.com/song/8Gt8CXe4c49,150,240100,Froot,https://www.xiami.com/album/1015600542,9.3,英语,2015年03月16日,合成器流行 Synthpop
789,Meaningful Ways,Kondor,http://www.xiami.com/song/mQ7j8v4f6c3,205,526931,Peace of Body,https://www.xiami.com/album/410844,9.4,其他,2010年06月12日,爵士说唱 Jazz Rap
790,孤鸟,靳松,http://www.xiami.com/song/xLuIAgcbd00,58,98589,游牧时光,https://www.xiami.com/album/465243,9.6,国语,2010年07月15日,民谣流行 Folk Pop
791,Teenagers,My Chemical Romance,http://www.xiami.com/song/d67k229907,368,513220,The Black Parade,https://www.xiami.com/album/168709,9.6,英语,2006年10月24日,流行朋克 Pop Punk
792,サクラ,磯村由紀子,http://www.xiami.com/song/OKWv50dea,386,1182605,風の住む街,https://www.xiami.com/album/169810,9.5,其他,2003年11月21日,轻音乐 Easy Listening
793,By the Boab Tree,Ophelia of the Spirits,http://www.xiami.com/song/mQBA3J82a25,57,89402,Australia (Music from the Film),https://www.xiami.com/album/505157,无,英语,2008年12月16日,原声 Soundtrack
794,Until You,Shayne Ward,http://www.xiami.com/song/OH0f694ec,1739,5058443,Breathless,https://www.xiami.com/album/168734,9.2,英语,2007年11月20日,成人时代 Adult Contemporary
795,That's My Goal (Laid Bare),Shayne Ward,http://www.xiami.com/song/mQQ4FBedd73,18,108347,"The Way You Were, Part II",https://www.xiami.com/album/536165321,9.3,英语,2015年06月28日,无
796,3 Times and You Lose,Travis,http://www.xiami.com/song/ch3huf89fb,352,657879,The Boy with No Name,https://www.xiami.com/album/105247,9.4,英语,2007年05月07日,流行摇滚 Pop Rock
797,Somebody To You,The Vamps,http://www.xiami.com/song/8Gr04S1af20,220,514807,Somebody To You,https://www.xiami.com/album/1402653070,无,英语,2014年07月06日,无
798,Let Her Go,Passenger,http://www.xiami.com/song/xLwlGya3687,2000,11579385,All The Little Lights,https://www.xiami.com/album/496628,9.3,英语,2012年02月04日,民谣流行 Folk Pop
799,Yellow,Jem,http://www.xiami.com/song/ULYh9196a,2000,13571475,Sweetheart: Our Favorite Artists Sing Their Favorite Love Songs,https://www.xiami.com/album/317926,9.2,英语,2009年02月14日,无
800,What Is A Youth,手嶌葵,http://www.xiami.com/song/OOTc7c460,959,2370504,The Rose ～I Love Cinemas～,https://www.xiami.com/album/170988,9.5,英语,2008年03月25日,无
801,summer v,The Tumbled Sea,http://www.xiami.com/song/Vycm8d598,293,636058,melody/summer,https://www.xiami.com/album/329832,9.5,其他,2009年05月05日,无
802,Dizzy,Ours,http://www.xiami.com/song/P1uc78d3d,1424,1856006,Distorted Lullabies,https://www.xiami.com/album/184913,9.4,英语,2001年05月15日,无
803,关于郑州的记忆,李志,http://www.xiami.com/song/xL7taz10637,2000,9629702,你好，郑州,https://www.xiami.com/album/1309203292,9.3,国语,2010年09月01日,城市民谣 Urban Folk
804,Whataya Want from Me,Adam Lambert,http://www.xiami.com/song/xLpulA1227e,1184,3116033,For Your Entertainment,https://www.xiami.com/album/353504,9.4,英语,2009年11月23日,流行舞曲 Dance-Pop
805,我等候你 (钢琴演奏曲),原声带,http://www.xiami.com/song/esENC2e72e,787,6214164,人间四月天 电视原声带,https://www.xiami.com/album/319597,9.4,国语,2002年02月01日,无
806,"No You, No Me",One Less Reason,http://www.xiami.com/song/mQ62C474f88,37,320973,Faces And Four Letter Words,https://www.xiami.com/album/396159,9.3,英语,2010年08月17日,无
807,"You're Gonna Go Far, Kid",The Offspring,http://www.xiami.com/song/UeNba6ebb,277,471016,"Rise And Fall, Rage And Grace ",https://www.xiami.com/album/304493,9.5,英语,2008年06月10日,流行朋克 Pop Punk
808,Sundial Dreams,Kevin Kern,http://www.xiami.com/song/ckE58fdf5f,901,2993792,In the Enchanted Garden,https://www.xiami.com/album/169394,9.6,英语,1996年02月27日,自然新世纪 Nature New Age
809,Through The Alter Ego Justifications,The Seven Mile Journey,http://www.xiami.com/song/bAv8Ia13c8,728,483464,The Journey Studies,https://www.xiami.com/album/310618,9.6,英语,2006年02月06日,后摇 Post-Rock
810,Attesa,Balmorhea,http://www.xiami.com/song/b9K17bafb0,104,134755,Balmorhea,https://www.xiami.com/album/297516,9.3,英语,2007年03月22日,后摇 Post-Rock
811,In the Blue,We Shot the Moon,http://www.xiami.com/song/b5Up0a9218,372,579165,Fear and Love,https://www.xiami.com/album/199192,9.2,英语,2008年04月29日,独立摇滚 Indie Rock
812,Out Of The Dark,Matt Hires,http://www.xiami.com/song/mQ3Art6cdcb,142,245138,Take Us To The Start,https://www.xiami.com/album/338713,8.9,英语,2009年07月01日,当代唱作人 Contemporary Singer-Songwriter
813,How You Love Me Now,Hey Monday,http://www.xiami.com/song/cpXA317b9a,35,62951,Hold on Tight,https://www.xiami.com/album/303573,9.4,英语,2008年10月07日,流行摇滚 Pop Rock
814,Your Love Is a Lie,Simple Plan,http://www.xiami.com/song/b4H93c8436,380,738532,Simple Plan,https://www.xiami.com/album/169547,9.2,英语,2008年02月11日,流行朋克 Pop Punk
815,You're Not Alone,Saosin,http://www.xiami.com/song/xLouCedce3a,90,113179,Saosin,https://www.xiami.com/album/178002,9.6,英语,2006年09月26日,无
816,Release My Soul,Aimee Blackschleger,http://www.xiami.com/song/xLvGDx10d8a,917,1682073,ギルティクラウン オリジナルサウンドトラック,https://www.xiami.com/album/485390,9.7,日语,2012年01月25日,无
817,Just One Yesterday,Fall Out Boy,http://www.xiami.com/song/xL0hpJ9accd,233,813870,Save Rock And Roll,https://www.xiami.com/album/763662765,9.3,英语,2013年04月12日,流行朋克 Pop Punk
818,"I Love You, I Do",Drew Holcomb & The Neighbors,http://www.xiami.com/song/b1pXFeX42361,37,101354,Good Light,https://www.xiami.com/album/1061326142,9.0,英语,2013年02月19日,无
819,Numb,Linkin Park,http://www.xiami.com/song/em4gz4da05,1279,4518427,Meteora,https://www.xiami.com/album/168572,9.6,英语,2003年03月25日,新金属 Nu Metal
820,Stones Over Styx,Senpai,http://www.xiami.com/song/xLwqHWb5823,250,586481,They Say Just Wait Till Morning,https://www.xiami.com/album/498350,9.2,其他,2012年03月04日,爵士说唱 Jazz Rap
821,終わりの世界から,やなぎなぎ,http://www.xiami.com/song/xLvK99b7de0,549,1112851,Killer Song,https://www.xiami.com/album/486754,9.6,日语,2011年12月01日,同人音乐 DouJin
822,Never Gonna Be Alone,Nickelback,http://www.xiami.com/song/bAoibbf9cb,209,362761,Dark Horse,https://www.xiami.com/album/308250,9.0,英语,2008年11月18日,重金属 Heavy Metal
823,Basket Case,Green Day,http://www.xiami.com/song/b0qoDc1bc3,227,438264,Dookie,https://www.xiami.com/album/53245,9.1,英语,1994年02月01日,朋克 Punk Rock
824,Another Perfect Day,American Hi-Fi,http://www.xiami.com/song/cRghk1fc5b,67,131974,American Hi-Fi,https://www.xiami.com/album/179727,9.0,英语,2001年02月27日,流行朋克 Pop Punk
825,兄弟,大島ミチル,http://www.xiami.com/song/8GaeGd174bb,432,921530,TVアニメーション 鋼の錬金術師 オリジナル・サウンドトラック 3,https://www.xiami.com/album/348944,9.8,日语,2005年05月18日,无
826,Boundaries,Kyte,http://www.xiami.com/song/erS5E2fc83,170,156244,Kyte,https://www.xiami.com/album/304618,9.2,英语,2008年02月19日,后摇 Post-Rock
827,Get Ready For It,Take That,http://www.xiami.com/song/xL7QKfad45d,248,290891,III,https://www.xiami.com/album/2012927367,9.0,英语,2014年12月01日,成人时代 Adult Contemporary
828,I Miss You,Ayur,http://www.xiami.com/song/dCtqB2c64f,297,427086,Beautiful Field,https://www.xiami.com/album/312249,9.5,日语,2007年11月28日,无
829,Live Forever,Oasis,http://www.xiami.com/song/LkGz8508c,446,730572,Definitely Maybe,https://www.xiami.com/album/55722,9.5,英语,1994年08月30日,英式摇滚 Britpop
830,Daisy Lane,Stereophonics,http://www.xiami.com/song/cgQKOf3413,1008,2085328,Pull the Pin,https://www.xiami.com/album/114856,8.9,英语,2007年10月12日,流行摇滚 Pop Rock
831,Sunshine Girl,moumoon,http://www.xiami.com/song/xLq3Dwd1121,2000,19757085,Sunshine Girl,https://www.xiami.com/album/377097,9.3,日语,2010年05月12日,无
832,Unforgivable Sinner,Lene Marlin,http://www.xiami.com/song/b9YDf9948b,313,747130,Playing My Game,https://www.xiami.com/album/303029,9.5,英语,1999年11月16日,当代唱作人 Contemporary Singer-Songwriter
833,Sway,The Perishers,http://www.xiami.com/song/epgjQ53f83,306,530756,Let There Be Morning,https://www.xiami.com/album/232220,9.2,英语,2005年04月12日,无
834,Carry On,Fun.,http://www.xiami.com/song/8GhcPc2dc06,333,543116,Some Nights,https://www.xiami.com/album/493435,9.1,英语,2012年02月21日,流行摇滚 Pop Rock
835,Rise - Epic Music,John Dreamer,http://www.xiami.com/song/mQFeqL70c30,608,1350985,Rise,https://www.xiami.com/album/363597765,9.7,英语,2012年10月22日,无
836,我不难过,孙燕姿,http://www.xiami.com/song/iZAPb85c7,1407,6389439,孙燕姿经典全纪录 主打精华版,https://www.xiami.com/album/11654,9.6,国语,2007年03月30日,国语流行 Mandarin Pop
837,梦一场,那英,http://www.xiami.com/song/eLCja1042,1231,9187116,知英情歌 那英精选,https://www.xiami.com/album/11045,9.6,国语,2001年02月14日,国语流行 Mandarin Pop
838,The Sounds Of Silence,Silence,http://www.xiami.com/song/cQBiQ24d78,306,1950056,Silence With Sound From Nature,https://www.xiami.com/album/169131,9.5,其他,1998年04月01日,放松新世纪 Relaxation New Age
839,Superheroes,The Script,http://www.xiami.com/song/xL6Pubd9c84,377,1219262,No Sound Without Silence,https://www.xiami.com/album/1005877563,8.8,英语,2014年09月15日,流行摇滚 Pop Rock
840,你看不到的天空,蔡旻佑,http://www.xiami.com/song/xLpjnYacffa,509,1485960,寂寞，好了,https://www.xiami.com/album/349913,9.0,国语,2009年10月09日,无
841,100 years of choke,world's end girlfriend,http://www.xiami.com/song/b9QLOb3998,314,136294,Hurtbreak Wonderland,https://www.xiami.com/album/300042,9.6,其他,2007年03月23日,无
842,Cry,DK,http://www.xiami.com/song/xLvaZvc5da9,38,38054,Cry,https://www.xiami.com/album/471376,9.8,韩语,2011年06月03日,无
843,四时令,五色石南叶,http://www.xiami.com/song/mQPhzv7e5a6,145,235225,梅兰竹菊,https://www.xiami.com/album/1728461892,9.6,国语,2015年04月08日,国语流行 Mandarin Pop
844,Wires,Athlete,http://www.xiami.com/song/PKEwa9156,209,374849,Tourist,https://www.xiami.com/album/193933,9.0,英语,2005年03月29日,流行摇滚 Pop Rock
845,玫瑰与小鹿,周深,http://www.xiami.com/song/b1qjJXY43396,2000,19453748,玫瑰与小鹿,https://www.xiami.com/album/2100174865,9.6,国语,2015年08月08日,国语流行 Mandarin Pop
846,Bye Bye Love,The Ditty Bops,http://www.xiami.com/song/b4HaLdbdd1,333,1334985,Moon Over the Freeway,https://www.xiami.com/album/169379,9.3,英语,2006年05月23日,民谣流行 Folk Pop
847,Good Day,The Click Five,http://www.xiami.com/song/d7rqD279ea,305,487944,Greetings from Imrie House,https://www.xiami.com/album/184958,9.0,英语,2005年08月16日,流行摇滚 Pop Rock
